distancia_km,pl_800,pl_1800,rsrp_800,rsrp_1800,cumple_800,cumple_1800,delta_rsrp_800_menos_1800,geometry
1.4641986006767818,132.09534417019194,146.25424803348474,-100.09534417019194,-114.25424803348474,True,False,14.158903863292807,POINT (440170.94806782727 4483266.847129116)
1.4964449826015938,132.43350502846536,146.59240889175817,-100.43350502846536,-114.59240889175817,True,False,14.158903863292807,POINT (440192.75051161635 4483294.226929056)
1.5288124900341598,132.76568602506896,146.92458988836177,-100.76568602506896,-114.92458988836177,True,False,14.158903863292807,POINT (440214.55295540544 4483321.606728998)
1.5477454982580074,132.956746695927,147.1156505592198,-100.956746695927,-115.1156505592198,True,False,14.158903863292807,POINT (440218.8277530313 4483352.2275840985)
1.5349620418879204,132.8280018784683,146.98690574176112,-100.82800187846831,-114.98690574176112,True,False,14.158903863292807,POINT (440191.25989612954 4483373.433444348)
1.5038138024379772,132.50975705549,146.66866091878285,-100.50975705549001,-114.66866091878285,True,False,14.158903863292835,POINT (440156.48704704747 4483370.424773412)
1.4724376958051035,132.18244891083967,146.3413527741325,-100.18244891083967,-114.3413527741325,True,False,14.158903863292835,POINT (440121.6824458333 4483366.731572318)
1.441112470571557,131.84863860961562,146.00754247290845,-99.84863860961562,-114.00754247290845,True,False,14.158903863292835,POINT (440086.91927761975 4483362.763790759)
1.4075906927299198,131.48328686101902,145.64219072431186,-99.48328686101902,-113.64219072431186,True,False,14.158903863292835,POINT (440062.647357709 4483338.620846363)
1.4320815264826563,131.7510540894671,145.9099579527599,-99.75105408946709,-113.9099579527599,True,False,14.158903863292807,POINT (440149.1456240382 4483239.467329174)
1.4461975081683143,131.90331659480623,146.06222045809903,-99.90331659480623,-114.06222045809903,True,False,14.158903863292807,POINT (440176.3155628669 4483217.403910943)
1.4632460823065603,132.0852424350927,146.24414629838554,-100.08524243509271,-114.24414629838554,True,False,14.158903863292835,POINT (440204.9597306859 4483197.441958333)
1.4845003885449553,132.30910198672527,146.4680058500181,-100.30910198672527,-114.4680058500181,True,False,14.158903863292835,POINT (440235.9038359488 4483181.095354071)
1.384049828413286,131.22147790278004,145.38038176607284,-99.22147790278004,-113.38038176607284,True,False,14.158903863292807,POINT (440047.21964372986 4483319.111034758)
1.364827204291165,131.0043699471165,145.16327381040932,-99.00436994711649,-113.16327381040932,True,False,14.158903863292835,POINT (440015.1474052547 4483332.951371106)
1.3386503765624111,130.7037490871819,144.8626529504747,-98.7037490871819,-112.86265295047471,True,False,14.158903863292807,POINT (439980.4658777374 4483337.291292781)
1.384049828413286,131.22147790278004,145.38038176607284,-99.22147790278004,-113.38038176607284,True,False,14.158903863292807,POINT (440047.21964372986 4483319.111034758)
1.3969063418398007,131.3650081573545,145.52391202064734,-99.36500815735451,-113.52391202064734,True,False,14.158903863292835,POINT (440075.368113953 4483298.317185646)
1.4097432571865542,131.50700765481525,145.66591151810806,-99.50700765481525,-113.66591151810806,True,False,14.158903863292807,POINT (440103.0121518001 4483276.85525906)
1.422649172546167,131.64847287855935,145.80737674185215,-99.64847287855935,-113.80737674185215,True,False,14.158903863292807,POINT (440130.20161149924 4483254.8159015095)
1.50370177420818,132.5086005947707,146.66750445806352,-100.50860059477071,-114.66750445806352,True,False,14.158903863292807,POINT (440263.2132951893 4483166.710450491)
1.5215807529448429,132.6920824499158,146.85098631320864,-100.6920824499158,-114.85098631320864,True,False,14.158903863292835,POINT (440291.3234632589 4483145.869324776)
1.50370177420818,132.5086005947707,146.66750445806352,-100.50860059477071,-114.66750445806352,True,False,14.158903863292807,POINT (440263.2132951893 4483166.710450491)
